,Date,Open,High,Low,Close,Adj Close,Volume,LastClose,DailyRise,DailyRiseRate
14,2020-04-20,2845.6201170000004,2868.97998,2820.429932,2823.159912,2823.159912,5220160000,2874.560059,-51.40014699999983,-0.017881048210862876
15,2020-04-17,2842.429932,2879.219971,2830.8798829999996,2874.560059,2874.560059,5792140000,2799.550049,75.01000999999997,0.026793594930297305
16,2020-04-16,2799.340088,2806.51001,2764.320068,2799.550049,2799.550049,5179990000,2783.360107,16.189941999999974,0.005816689676367476
17,2020-04-15,2795.639893,2801.8798829999996,2761.540039,2783.360107,2783.360107,5203390000,2846.060059,-62.69995199999994,-0.022030438817243505
18,2020-04-14,2805.100098,2851.850098,2805.100098,2846.060059,2846.060059,5567400000,2761.6298829999996,84.4301760000003,0.030572589223390987
19,2020-04-13,2782.459961,2782.459961,2721.169922,2761.6298829999996,2761.6298829999996,5274310000,2789.820068,-28.190185000000383,-0.010104660627884043
20,2020-04-09,2776.98999,2818.570068,2762.360107,2789.820068,2789.820068,7880140000,2749.97998,39.84008799999992,0.014487410195618923
21,2020-04-08,2685.0,2760.75,2663.300049,2749.97998,2749.97998,5856370000,2659.409912,90.57006799999999,0.03405645274589771
22,2020-04-07,2738.649902,2756.889893,2657.669922,2659.409912,2659.409912,7040720000,2663.679932,-4.270019999999931,-0.001603052960193241
23,2020-04-06,2578.280029,2676.850098,2574.570068,2663.679932,2663.679932,6391860000,2488.649902,175.0300299999999,0.07033131894499794
24,2020-04-03,2514.919922,2538.179932,2459.959961,2488.649902,2488.649902,6087190000,2526.899902,-38.25,-0.015137125127008691
25,2020-04-02,2458.540039,2533.219971,2455.790039,2526.899902,2526.899902,6454990000,2470.5,56.39990200000011,0.022829347095729653
26,2020-04-01,2498.080078,2522.75,2447.48999,2470.5,2470.5,5947900000,2584.590088,-114.09008799999992,-0.04414243037211552
27,2020-03-31,2614.689941,2641.389893,2571.149902,2584.590088,2584.590088,6568290000,2626.649902,-42.05981400000019,-0.016012721744140604
28,2020-03-30,2558.97998,2631.800049,2545.280029,2626.649902,2626.649902,5746220000,2541.469971,85.17993100000012,0.0335160092277164
29,2020-03-27,2555.8701170000004,2615.909912,2520.02002,2541.469971,2541.469971,6194330000,2630.070068,-88.600097,-0.03368735231733758
30,2020-03-26,2501.290039,2637.01001,2500.719971,2630.070068,2630.070068,7753160000,2475.560059,154.51000900000008,0.0624141629843609
31,2020-03-25,2457.77002,2571.419922,2407.530029,2475.560059,2475.560059,8285670000,2447.330078,28.229980999999952,0.011535011665884472
32,2020-03-24,2344.439941,2449.709961,2344.439941,2447.330078,2447.330078,7547350000,2237.399902,209.93017599999985,0.09382773987446069
33,2020-03-23,2290.709961,2300.72998,2191.860107,2237.399902,2237.399902,7402180000,2304.919922,-67.52001999999993,-0.02929386802358504
34,2020-03-20,2431.939941,2453.01001,2295.560059,2304.919922,2304.919922,9044690000,2409.389893,-104.46997099999999,-0.043359512424085686
35,2020-03-19,2393.47998,2466.969971,2319.780029,2409.389893,2409.389893,7946710000,2398.100098,11.28979500000014,0.004707808072488616
36,2020-03-18,2436.5,2453.570068,2280.52002,2398.100098,2398.100098,8755780000,2529.189941,-131.0898430000002,-0.05183076244094559
37,2020-03-17,2425.659912,2553.929932,2367.040039,2529.189941,2529.189941,8358500000,2386.1298829999996,143.06005800000048,0.059954849490479516
38,2020-03-16,2508.590088,2562.97998,2380.939941,2386.1298829999996,2386.1298829999996,7781540000,2711.02002,-324.8901370000003,-0.11984055248695667
39,2020-03-13,2569.98999,2711.330078,2492.3701170000004,2711.02002,2711.02002,8258670000,2480.639893,230.3801269999999,0.0928712497328204
40,2020-03-12,2630.860107,2660.949951,2478.860107,2480.639893,2480.639893,8829380000,2741.3798829999996,-260.7399899999996,-0.09511268088633582
41,2020-03-11,2825.600098,2825.600098,2707.219971,2741.3798829999996,2741.3798829999996,7374110000,2882.22998,-140.85009700000046,-0.048868444911533554
42,2020-03-10,2813.47998,2882.590088,2734.0,2882.22998,2882.22998,7635960000,2746.560059,135.66992100000016,0.04939630595567478
43,2020-03-09,2863.889893,2863.889893,2734.429932,2746.560059,2746.560059,8423050000,2972.3701170000004,-225.81005800000048,-0.075969697282487
44,2020-03-06,2954.199951,2985.929932,2901.540039,2972.3701170000004,2972.3701170000004,6552140000,3023.939941,-51.5698239999997,-0.017053851930321686
45,2020-03-05,3075.699951,3083.040039,2999.830078,3023.939941,3023.939941,5575550000,3130.1201170000004,-106.1801760000003,-0.03392207711880607
46,2020-03-04,3045.75,3130.969971,3034.3798829999996,3130.1201170000004,3130.1201170000004,5035480000,3003.3701170000004,126.75,0.04220259077712598
47,2020-03-03,3096.459961,3136.719971,2976.6298829999996,3003.3701170000004,3003.3701170000004,6355940000,3090.22998,-86.85986299999968,-0.028107896034326764
48,2020-03-02,2974.280029,3090.959961,2945.189941,3090.22998,3090.22998,6376400000,2954.219971,136.01000900000008,0.04603922874232038
49,2020-02-28,2916.899902,2959.719971,2855.840088,2954.219971,2954.219971,8563850000,2978.76001,-24.54003899999998,-0.0082383404227318
50,2020-02-27,3062.540039,3097.070068,2977.389893,2978.76001,2978.76001,7058840000,3116.389893,-137.62988300000006,-0.044163242638266396
51,2020-02-26,3139.899902,3182.51001,3108.98999,3116.389893,3116.389893,5478110000,3128.209961,-11.820067999999992,-0.0037785404903644803
52,2020-02-25,3238.939941,3246.98999,3118.77002,3128.209961,3128.209961,5591510000,3225.889893,-97.67993200000001,-0.03027999567249954
53,2020-02-24,3257.610107,3259.810059,3214.649902,3225.889893,3225.889893,4842960000,3337.75,-111.86010699999997,-0.0335136265448281
54,2020-02-21,3360.5,3360.76001,3328.449951,3337.75,3337.75,3899270000,3373.2299799999996,-35.479979999999614,-0.01051810288962261
55,2020-02-20,3380.4499509999996,3389.149902,3341.02002,3373.2299799999996,3373.2299799999996,4007320000,3386.149902,-12.919922000000497,-0.0038155198009306845
56,2020-02-19,3380.389893,3393.5200200000004,3378.830078,3386.149902,3386.149902,3600150000,3370.290039,15.859863000000132,0.004705785797802114
57,2020-02-18,3369.040039,3375.01001,3355.610107,3370.290039,3370.290039,3746720000,3380.1599119999996,-9.869872999999643,-0.0029199426231168333
58,2020-02-14,3378.080078,3380.6899409999996,3366.149902,3380.1599119999996,3380.1599119999996,3398040000,3373.9399409999996,6.219970999999987,0.0018435334086464071
59,2020-02-13,3365.899902,3385.0900880000004,3360.5200200000004,3373.9399409999996,3373.9399409999996,3498240000,3379.4499509999996,-5.510009999999966,-0.0016304458062382373
60,2020-02-12,3370.5,3381.469971,3369.719971,3379.4499509999996,3379.4499509999996,3926380000,3357.75,21.6999509999996,0.0064626464150099325
61,2020-02-11,3365.8701170000004,3375.6298829999996,3352.719971,3357.75,3357.75,3760550000,3352.090088,5.659912000000077,0.0016884725205512068
62,2020-02-10,3318.280029,3352.26001,3317.77002,3352.090088,3352.090088,3450350000,3327.709961,24.380126999999902,0.007326397818839207
63,2020-02-07,3335.540039,3341.419922,3322.1201170000004,3327.709961,3327.709961,3730650000,3345.780029,-18.070067999999992,-0.005400853565797882
64,2020-02-06,3344.919922,3347.959961,3334.389893,3345.780029,3345.780029,3868370000,3334.689941,11.090087999999923,0.0033256729099900213
65,2020-02-05,3324.909912,3337.580078,3313.75,3334.689941,3334.689941,4117730000,3297.590088,37.09985300000017,0.011250595741116313
66,2020-02-04,3280.610107,3306.919922,3280.610107,3297.590088,3297.590088,3995320000,3248.919922,48.67016599999988,0.014980414158696486
67,2020-02-03,3235.659912,3268.439941,3235.659912,3248.919922,3248.919922,3757910000,3225.52002,23.39990200000011,0.007254613784725513
68,2020-01-31,3282.330078,3282.330078,3214.679932,3225.52002,3225.52002,4527830000,3283.659912,-58.139892000000145,-0.017705820200054914
69,2020-01-30,3256.449951,3285.909912,3242.800049,3283.659912,3283.659912,3787250000,3273.399902,10.260009999999966,0.00313435886453447
70,2020-01-29,3289.459961,3293.469971,3271.889893,3273.399902,3273.399902,3584500000,3276.23999,-2.8400879999999233,-0.0008668742243146611
71,2020-01-28,3255.350098,3285.780029,3253.219971,3276.23999,3276.23999,3526720000,3243.6298829999996,32.610107000000426,0.010053584464402479
72,2020-01-27,3247.159912,3258.850098,3234.5,3243.6298829999996,3243.6298829999996,3823100000,3295.469971,-51.84008800000038,-0.01573071169095486
73,2020-01-24,3333.100098,3333.179932,3281.530029,3295.469971,3295.469971,3707130000,3325.540039,-30.070067999999992,-0.009042160866312153
74,2020-01-23,3315.77002,3326.8798829999996,3301.8701170000004,3325.540039,3325.540039,3764860000,3321.75,3.790038999999979,0.0011409765936629724
75,2020-01-22,3330.02002,3337.77002,3320.040039,3321.75,3321.75,3619850000,3320.790039,0.9599610000000212,0.0002890760899442764
76,2020-01-21,3321.030029,3329.790039,3316.610107,3320.790039,3320.790039,4105340000,3329.6201170000004,-8.830078000000412,-0.0026519776099732193
77,2020-01-17,3323.659912,3329.8798829999996,3318.860107,3329.6201170000004,3329.6201170000004,3698170000,3316.810059,12.810058000000481,0.003862162069015988
78,2020-01-16,3302.969971,3317.110107,3302.820068,3316.810059,3316.810059,3535080000,3289.290039,27.52001999999993,0.00836655316913509
79,2020-01-15,3282.27002,3298.659912,3280.689941,3289.290039,3289.290039,3716840000,3283.149902,6.140136999999868,0.0018701969703727125
80,2020-01-14,3285.350098,3294.25,3277.189941,3283.149902,3283.149902,3665130000,3288.1298829999996,-4.979980999999498,-0.0015145329342817503
81,2020-01-13,3271.1298829999996,3288.1298829999996,3268.429932,3288.1298829999996,3288.1298829999996,3456380000,3265.350098,22.77978499999972,0.006976215203984452
82,2020-01-10,3281.810059,3282.98999,3260.860107,3265.350098,3265.350098,3212970000,3274.699951,-9.349853000000167,-0.0028551785323553043
83,2020-01-09,3266.030029,3275.580078,3263.669922,3274.699951,3274.699951,3638390000,3253.050049,21.64990200000011,0.006655262499467345
84,2020-01-08,3238.590088,3267.070068,3236.669922,3253.050049,3253.050049,3720890000,3237.179932,15.870116999999937,0.004902451310513047
85,2020-01-07,3241.860107,3244.909912,3232.429932,3237.179932,3237.179932,3420380000,3246.280029,-9.100097000000005,-0.002803238450998093
86,2020-01-06,3217.550049,3246.840088,3214.639893,3246.280029,3246.280029,3674070000,3234.850098,11.429931000000124,0.003533372692313276
87,2020-01-03,3226.360107,3246.149902,3222.340088,3234.850098,3234.850098,3461290000,3257.850098,-23.0,-0.007059870561300454
88,2020-01-02,3244.669922,3258.139893,3235.530029,3257.850098,3257.850098,3458250000,3230.780029,27.070068999999876,0.00837880287639969
89,2019-12-31,3215.179932,3231.719971,3212.030029,3230.780029,3230.780029,2893810000,3221.290039,9.489990000000034,0.002946021589209662
90,2019-12-30,3240.090088,3240.919922,3216.570068,3221.290039,3221.290039,3013290000,3240.02002,-18.729980999999952,-0.005780822613559021
91,2019-12-27,3247.22998,3247.929932,3234.3701170000004,3240.02002,3240.02002,2428670000,3239.909912,0.11010799999985466,3.3984895565162446e-05
92,2019-12-26,3227.199951,3240.080078,3227.199951,3239.909912,3239.909912,2160680000,3223.3798829999996,16.530029000000468,0.005128166582902407
93,2019-12-24,3225.449951,3226.429932,3220.51001,3223.3798829999996,3223.3798829999996,1296540000,3224.01001,-0.6301270000003569,-0.00019544821450487895
94,2019-12-23,3226.050049,3227.780029,3222.300049,3224.01001,3224.01001,3060610000,3221.219971,2.790038999999979,0.0008661435807297057
95,2019-12-20,3223.330078,3225.649902,3216.030029,3221.219971,3221.219971,6454270000,3205.3701170000004,15.849853999999596,0.004944781233199347
96,2019-12-19,3192.320068,3205.47998,3192.320068,3205.3701170000004,3205.3701170000004,3720450000,3191.139893,14.230224000000362,0.004459291813315802
97,2019-12-18,3195.209961,3198.47998,3191.139893,3191.139893,3191.139893,4014080000,3192.52002,-1.3801269999999022,-0.0004323001864839996
98,2019-12-17,3195.399902,3198.219971,3191.030029,3192.52002,3192.52002,3837540000,3191.449951,1.0700689999998758,0.00033529242708775156
99,2019-12-16,3183.6298829999996,3197.709961,3183.6298829999996,3191.449951,3191.449951,4051790000,3168.800049,22.64990200000011,0.007147785170966498
100,2019-12-13,3166.649902,3182.679932,3156.51001,3168.800049,3168.800049,3736870000,3168.570068,0.22998099999995247,7.258195181560759e-05
101,2019-12-12,3141.22998,3176.280029,3138.469971,3168.570068,3168.570068,3990690000,3141.6298829999996,26.940185000000383,0.008575225600500945
102,2019-12-11,3135.75,3143.97998,3133.209961,3141.6298829999996,3141.6298829999996,3252540000,3132.52002,9.109862999999677,0.0029081579500965737
103,2019-12-10,3135.360107,3142.1201170000004,3126.090088,3132.52002,3132.52002,3343790000,3135.959961,-3.43994100000009,-0.0010969339668811192
104,2019-12-09,3141.860107,3148.8701170000004,3135.459961,3135.959961,3135.959961,3345990000,3145.909912,-9.949951000000056,-0.003162821338922071
105,2019-12-06,3134.6201170000004,3150.600098,3134.6201170000004,3145.909912,3145.909912,3479480000,3117.429932,28.47998000000007,0.00913572417703984
106,2019-12-05,3119.209961,3119.449951,3103.76001,3117.429932,3117.429932,3355750000,3112.76001,4.669922000000042,0.0015002512191744722
107,2019-12-04,3103.5,3119.3798829999996,3102.530029,3112.76001,3112.76001,3695030000,3093.199951,19.56005899999991,0.0063235676030824785
108,2019-12-03,3087.409912,3094.969971,3070.330078,3093.199951,3093.199951,3653390000,3113.8701170000004,-20.670166000000336,-0.006638095111017225
109,2019-12-02,3143.850098,3144.310059,3110.780029,3113.8701170000004,3113.8701170000004,3268740000,3140.97998,-27.109862999999677,-0.008631020628154299
110,2019-11-29,3147.179932,3150.300049,3139.340088,3140.97998,3140.97998,1743020000,3153.6298829999996,-12.64990299999954,-0.0040112199177811825
111,2019-11-27,3145.48999,3154.26001,3143.409912,3153.6298829999996,3153.6298829999996,3033090000,3140.52002,13.109862999999677,0.004174424272576259
112,2019-11-26,3134.850098,3142.689941,3131.0,3140.52002,3140.52002,4595590000,3133.639893,6.880126999999902,0.0021955704021284946
113,2019-11-25,3117.439941,3133.830078,3117.439941,3133.639893,3133.639893,3511530000,3110.290039,23.34985400000005,0.007507291508899711
114,2019-11-22,3111.409912,3112.8701170000004,3099.26001,3110.290039,3110.290039,3226780000,3103.540039,6.75,0.002174935691235656
115,2019-11-21,3108.48999,3110.110107,3094.550049,3103.540039,3103.540039,3720560000,3108.459961,-4.919922000000042,-0.001582752250866146
116,2019-11-20,3114.659912,3118.969971,3091.409912,3108.459961,3108.459961,4034890000,3120.179932,-11.719970999999987,-0.0037561843404612947
117,2019-11-19,3127.449951,3127.639893,3113.469971,3120.179932,3120.179932,3590070000,3122.030029,-1.8500970000000052,-0.0005925942360626811
118,2019-11-18,3117.909912,3124.169922,3112.060059,3122.030029,3122.030029,3436690000,3120.459961,1.570067999999992,0.0005031527465895891
119,2019-11-15,3107.919922,3120.459961,3104.600098,3120.459961,3120.459961,3335650000,3096.6298829999996,23.830078000000412,0.007695487966070376
120,2019-11-14,3090.75,3098.199951,3083.26001,3096.6298829999996,3096.6298829999996,3276070000,3094.040039,2.58984399999963,0.0008370428201816912
121,2019-11-13,3084.179932,3098.060059,3078.800049,3094.040039,3094.040039,3509280000,3091.840088,2.1999510000000555,0.0007115345352233675
122,2019-11-12,3089.280029,3102.610107,3084.72998,3091.840088,3091.840088,3466010000,3087.01001,4.830077999999958,0.0015646460440210746
123,2019-11-11,3080.330078,3088.330078,3075.820068,3087.01001,3087.01001,3035530000,3093.080078,-6.070067999999992,-0.00196246713532387
124,2019-11-08,3081.25,3093.090088,3073.580078,3093.080078,3093.080078,3499150000,3085.179932,7.90014599999995,0.002560675932725453
125,2019-11-07,3087.02002,3097.77002,3080.22998,3085.179932,3085.179932,4144640000,3076.780029,8.399902999999995,0.002730095398704889
126,2019-11-06,3075.100098,3078.340088,3065.889893,3076.780029,3076.780029,4458190000,3074.6201170000004,2.159911999999622,0.0007024971924359596
127,2019-11-05,3080.800049,3083.949951,3072.149902,3074.6201170000004,3074.6201170000004,4486130000,3078.27002,-3.64990299999954,-0.0011856994273684736
128,2019-11-04,3078.959961,3085.199951,3074.8701170000004,3078.27002,3078.27002,4146850000,3066.909912,11.360107999999855,0.0037040892383407753
129,2019-11-01,3050.719971,3066.949951,3050.719971,3066.909912,3066.909912,3930200000,3037.560059,29.349853000000167,0.009662311997104175
130,2019-10-31,3046.899902,3046.899902,3023.189941,3037.560059,3037.560059,4139280000,3046.77002,-9.209961000000021,-0.003022860583353128
131,2019-10-30,3039.73999,3050.100098,3025.959961,3046.77002,3046.77002,3776030000,3036.889893,9.880126999999902,0.0032533701741289645
132,2019-10-29,3035.389893,3047.8701170000004,3034.810059,3036.889893,3036.889893,3589930000,3039.419922,-2.530029000000013,-0.0008324052170899778
133,2019-10-28,3032.1201170000004,3044.080078,3032.1201170000004,3039.419922,3039.419922,3521230000,3022.550049,16.869873000000098,0.005581337852645794
134,2019-10-25,3003.320068,3027.389893,3001.939941,3022.550049,3022.550049,3370370000,3010.290039,12.260009999999966,0.004072700584051584
135,2019-10-24,3014.780029,3016.070068,3000.419922,3010.290039,3010.290039,3692600000,3004.52002,5.7700190000000475,0.0019204461816167387
136,2019-10-23,2994.01001,3004.780029,2991.209961,3004.52002,3004.52002,3392870000,2995.98999,8.530029999999897,0.0028471490320299423
137,2019-10-22,3010.72998,3014.570068,2995.040039,2995.98999,2995.98999,3523890000,3006.719971,-10.729980999999952,-0.0035686665547477927
138,2019-10-21,2996.47998,3007.330078,2995.350098,3006.719971,3006.719971,3271620000,2986.199951,20.52001999999993,0.006871616213485073
139,2019-10-18,2996.840088,3000.0,2976.310059,2986.199951,2986.199951,3264290000,2997.949951,-11.75,-0.003919344949731617
140,2019-10-17,3000.77002,3008.290039,2991.790039,2997.949951,2997.949951,3115960000,2989.689941,8.260009999999966,0.0027628316524479237
141,2019-10-16,2989.679932,2997.540039,2985.199951,2989.689941,2989.689941,3222570000,2995.679932,-5.989990999999918,-0.001999543053987357
142,2019-10-15,2973.610107,3003.280029,2973.610107,2995.679932,2995.679932,3340740000,2966.149902,29.530029999999897,0.009955676879340637
143,2019-10-14,2965.810059,2972.840088,2962.939941,2966.149902,2966.149902,2557020000,2970.27002,-4.12011799999982,-0.0013871190067762998
144,2019-10-11,2963.070068,2993.280029,2963.070068,2970.27002,2970.27002,3580460000,2938.1298829999996,32.14013700000032,0.010938977608159171
145,2019-10-10,2918.550049,2948.459961,2917.1201170000004,2938.1298829999996,2938.1298829999996,3217250000,2919.399902,18.729980999999498,0.0064156955637246224
146,2019-10-09,2911.100098,2929.320068,2907.409912,2919.399902,2919.399902,2726820000,2893.060059,26.3398430000002,0.009104492289421982
147,2019-10-08,2920.399902,2925.469971,2892.659912,2893.060059,2893.060059,3356450000,2938.790039,-45.72998000000007,-0.015560819042234431
148,2019-10-07,2944.22998,2959.75,2935.679932,2938.790039,2938.790039,2940140000,2952.01001,-13.219970999999987,-0.0044782947738039635
149,2019-10-04,2918.560059,2953.73999,2918.560059,2952.01001,2952.01001,2990830000,2910.6298829999996,41.38012700000036,0.014216897600649132
150,2019-10-03,2885.3798829999996,2911.1298829999996,2855.939941,2910.6298829999996,2910.6298829999996,3503640000,2887.610107,23.019775999999638,0.00797191280921072
151,2019-10-02,2924.780029,2924.780029,2874.929932,2887.610107,2887.610107,3912520000,2940.25,-52.63989300000003,-0.01790320312898564
152,2019-10-01,2983.689941,2992.530029,2938.699951,2940.25,2940.25,3558040000,2976.73999,-36.489990000000034,-0.01225837329514293
153,2019-09-30,2967.070068,2983.850098,2967.070068,2976.73999,2976.73999,3247610000,2961.790039,14.949951000000056,0.005047606617330533
154,2019-09-27,2985.469971,2987.310059,2945.530029,2961.790039,2961.790039,3243650000,2977.6201170000004,-15.830078000000412,-0.005316352448595581
155,2019-09-26,2985.72998,2987.280029,2963.709961,2977.6201170000004,2977.6201170000004,3077240000,2984.8701170000004,-7.25,-0.0024289164070183224
156,2019-09-25,2968.350098,2989.820068,2952.860107,2984.8701170000004,2984.8701170000004,3318870000,2966.600098,18.270019000000502,0.006158571562212799
157,2019-09-24,3002.429932,3007.97998,2957.72998,2966.600098,2966.600098,3868160000,2991.780029,-25.179931000000124,-0.00841637110881327
158,2019-09-23,2983.5,2999.149902,2982.22998,2991.780029,2991.780029,3186590000,2992.070068,-0.29003899999997884,-9.693589836077959e-05
159,2019-09-20,3008.419922,3016.3701170000004,2984.679932,2992.070068,2992.070068,6094740000,3006.790039,-14.719970999999987,-0.0048955766146197436
160,2019-09-19,3010.360107,3021.98999,3003.159912,3006.790039,3006.790039,3251290000,3006.72998,0.060058999999910156,1.9974856538301507e-05
161,2019-09-18,3001.5,3007.830078,2978.570068,3006.72998,3006.72998,3435540000,3005.699951,1.0300290000000132,0.0003426918910043969
162,2019-09-17,2995.669922,3006.209961,2993.72998,3005.699951,3005.699951,3671840000,2997.959961,7.739990000000034,0.0025817522917878735
163,2019-09-16,2996.409912,3002.189941,2990.669922,2997.959961,2997.959961,4274640000,3007.389893,-9.429932000000008,-0.003135586783060326
164,2019-09-13,3012.209961,3017.330078,3002.899902,3007.389893,3007.389893,3520060000,3009.570068,-2.180174999999963,-0.000724414102592664
165,2019-09-12,3009.080078,3020.73999,3000.919922,3009.570068,3009.570068,3791860000,3000.929932,8.640135999999984,0.002879152861207152
166,2019-09-11,2981.409912,3000.929932,2975.310059,3000.929932,3000.929932,3927550000,2979.389893,21.54003899999998,0.007229681167479203
167,2019-09-10,2971.01001,2979.389893,2957.01001,2979.389893,2979.389893,4390770000,2978.429932,0.9599610000000212,0.0003223043757673401
168,2019-09-09,2988.429932,2989.429932,2969.389893,2978.429932,2978.429932,4002890000,2978.709961,-0.2800290000000132,-9.40101599908717e-05
169,2019-09-06,2980.330078,2985.030029,2972.51001,2978.709961,2978.709961,3208280000,2976.0,2.709961000000021,0.0009106051747311899
170,2019-09-05,2960.600098,2985.860107,2960.600098,2976.0,2976.0,3890700000,2937.780029,38.21997099999999,0.013009813744635538
171,2019-09-04,2924.669922,2938.840088,2921.860107,2937.780029,2937.780029,3163260000,2906.27002,31.510009000000082,0.010842078947640275
172,2019-09-03,2909.01001,2914.389893,2891.850098,2906.27002,2906.27002,3426790000,2926.459961,-20.18994100000009,-0.0068991003700939035
173,2019-08-30,2937.090088,2940.429932,2913.320068,2926.459961,2926.459961,3008450000,2924.580078,1.8798830000000635,0.0006427873232609989
174,2019-08-29,2910.3701170000004,2930.5,2905.669922,2924.580078,2924.580078,3176190000,2887.939941,36.64013699999987,0.01268729189268132
175,2019-08-28,2861.280029,2890.030029,2853.050049,2887.939941,2887.939941,3097420000,2869.159912,18.780029000000013,0.006545480062458092
176,2019-08-27,2893.139893,2898.790039,2860.590088,2869.159912,2869.159912,3533630000,2878.3798829999996,-9.219970999999532,-0.0032031807387390408
177,2019-08-26,2866.699951,2879.27002,2856.0,2878.3798829999996,2878.3798829999996,2857600000,2847.110107,31.269775999999638,0.010982987950876478
178,2019-08-23,2911.070068,2927.01001,2834.969971,2847.110107,2847.110107,3937300000,2922.949951,-75.83984400000008,-0.025946336841673853
179,2019-08-22,2930.939941,2939.080078,2904.51001,2922.949951,2922.949951,2890880000,2924.429932,-1.4799809999999525,-0.0005060750417732876
180,2019-08-21,2922.040039,2928.72998,2917.909912,2924.429932,2924.429932,3011190000,2900.51001,23.919922000000042,0.008246798638009197
181,2019-08-20,2919.01001,2923.6298829999996,2899.600098,2900.51001,2900.51001,3066300000,2923.649902,-23.139892000000145,-0.007914727404321116
182,2019-08-19,2913.47998,2931.0,2913.47998,2923.649902,2923.649902,3212880000,2888.679932,34.9699700000001,0.012105865247517531
183,2019-08-16,2864.73999,2893.6298829999996,2864.73999,2888.679932,2888.679932,3498150000,2847.600098,41.07983400000012,0.014426124661553555
184,2019-08-15,2846.199951,2856.669922,2825.51001,2847.600098,2847.600098,4038000000,2840.600098,7.0,0.002464268027353986
185,2019-08-14,2894.149902,2894.149902,2839.639893,2840.600098,2840.600098,4312530000,2926.320068,-85.7199700000001,-0.029292752675063875
186,2019-08-13,2880.719971,2943.310059,2877.050049,2926.320068,2926.320068,3853600000,2882.699951,43.62011699999994,0.015131688258040262
187,2019-08-12,2907.070068,2907.580078,2873.139893,2882.699951,2882.699951,2851630000,2918.649902,-35.949951000000056,-0.012317322120534364
188,2019-08-09,2930.51001,2935.75,2900.149902,2918.649902,2918.649902,3350640000,2938.090088,-19.440185999999812,-0.006616606508901511
189,2019-08-08,2896.209961,2938.719971,2894.469971,2938.090088,2938.090088,4106370000,2883.97998,54.110107999999855,0.01876230361349452
190,2019-08-07,2858.649902,2892.169922,2825.709961,2883.97998,2883.97998,4491750000,2881.77002,2.2099600000001374,0.0007668759077451078
191,2019-08-06,2861.179932,2884.399902,2847.419922,2881.77002,2881.77002,4154240000,2844.73999,37.0300299999999,0.013017017418171808
192,2019-08-05,2898.070068,2898.070068,2822.1201170000004,2844.73999,2844.73999,4513730000,2932.050049,-87.31005899999991,-0.029777820139795273
193,2019-08-02,2943.899902,2945.5,2914.110107,2932.050049,2932.050049,3874660000,2953.560059,-21.510009999999966,-0.007282740005389532
194,2019-08-01,2980.320068,3013.590088,2945.22998,2953.560059,2953.560059,4762300000,2980.3798829999996,-26.8198239999997,-0.008998793795710136
195,2019-07-31,3016.219971,3017.399902,2958.080078,2980.3798829999996,2980.3798829999996,4623430000,3013.179932,-32.8000490000004,-0.010885526168438719
196,2019-07-30,3007.659912,3017.189941,3000.939941,3013.179932,3013.179932,3634330000,3020.969971,-7.790038999999979,-0.002578654893885398
197,2019-07-29,3024.469971,3025.610107,3014.300049,3020.969971,3020.969971,3203710000,3025.860107,-4.890135999999984,-0.0016161143698240324
198,2019-07-26,3013.25,3027.97998,3012.590088,3025.860107,3025.860107,3257590000,3003.669922,22.19018499999993,0.007387690916858316
